Spatial_contribution,Score,Rel_Score,Year,Producing_country,Method_name,Midpoint,Midpoint_abb,Unit
FR,1.1524381624931709e-06,3.064458206852512e-05,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VE,1.8012607051300283e-07,4.789747797465331e-06,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RU,1.7768720807260343e-09,4.724895797036105e-08,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GB,6.748960467410906e-08,1.7946218691107493e-06,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GLO,0.0,0.0,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
DE,1.2954625014586698e-05,0.00034447754538744976,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
HU,1.2948776909487362e-06,3.443220379229328e-05,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GR,5.627378445982137e-07,1.4963810313733068e-05,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JM,6.79348911787467e-06,0.0001806462520765198,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
JP,9.668020052891694e-07,2.5708315083043923e-05,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
TR,2.083590360059267e-09,5.540493005532726e-08,2000,AR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GR,11.336555564089748,0.99975634567076,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ES,0.00016297603769608533,1.4372648460795598e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CA,9.97191946599087e-08,8.794108323538777e-09,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
BR,1.2602769970435378e-07,1.111422175787072e-08,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SR,0.00013540836173650927,1.1941490352835105e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IN,2.2283332213544465e-06,1.9651385870457304e-07,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GN,3.408799322337884e-06,3.006176553679798e-07,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
BA,0.00014872318018072436,1.3115707173438407e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IE,0.00029045798689130656,2.5615118622554414e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
UA,6.683689783388172e-09,5.894260594111663e-10,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SK,1.979989417334464e-09,1.7461273604228328e-10,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
US,3.6212400950804237e-06,3.1935253559044596e-07,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
KZ,5.5480648474820335e-09,4.892767477833471e-10,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RO,1.351993968081474e-05,1.192306200288601e-06,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
ID,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
CN,1.8519294169716846e-06,1.6331928828687872e-07,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
IT,0.00036770189592317864,3.24271602327637e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AU,1.9861111496262877e-05,1.7515260378876486e-06,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
AZ,2.973305919747033e-10,2.6221204880816113e-11,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
SI,3.257165507294558e-06,2.872452630261615e-07,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
FR,0.00011274794588809135,9.943097241989615e-06,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
VE,8.801849593123955e-08,7.76223865760396e-09,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
RU,6.78214119349576e-09,5.981083634354221e-10,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GB,2.3990191088558475e-05,2.115664289655536e-06,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GLO,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
DE,0.0011239211181320293,9.911716689725357e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
HU,5.4609838718849104e-05,4.815971878457415e-06,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JM,0.0002935116290124978,2.588441541828829e-05,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
JP,6.071144345976279e-07,5.354064601949751e-08,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
TR,1.268480628038397e-07,1.1186568531088431e-08,2000,GR,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq
GR,0.008953548375850552,0.9998936872986149,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ES,5.662699528084517e-08,6.323858735685534e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CA,5.752889993317943e-11,6.424579559492845e-09,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BR,4.0483485107009726e-11,4.5210211079583466e-09,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SR,4.3496860427517094e-08,4.857541874246218e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IN,8.24974438677825e-10,9.21295891628345e-08,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GN,1.2426008876440656e-09,1.3876831075578198e-07,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
BA,5.167665761001129e-08,5.771026363615716e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IE,1.0092506483012541e-07,1.127087619094473e-05,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
UA,2.3223656051978134e-12,2.5935177996021365e-10,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SK,6.869911274843423e-13,7.672020776193072e-11,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
US,2.3359771245701138e-09,2.608718557696676e-07,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
KZ,2.022421870933651e-12,2.258553566601029e-10,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RO,4.6977325579867275e-09,5.246225219509001e-07,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
ID,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
CN,5.527898676355519e-10,6.1733189552228e-08,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
IT,1.277588486217608e-07,1.4267557494634374e-05,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AU,9.197719312374697e-09,1.0271616449622814e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
AZ,1.0838515928186415e-13,1.2103987381706167e-11,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
SI,1.1314183223546552e-09,1.263519211296985e-07,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
FR,3.917245984620094e-08,4.374611458158783e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
VE,2.8273913665945136e-11,3.1575088002044722e-09,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
RU,2.356555457700002e-12,2.6316995530830426e-10,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GB,8.33581134979859e-09,9.309074790567567e-07,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GLO,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
DE,3.904953356132158e-07,4.360883580551569e-05,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
HU,1.8975115904826356e-08,2.1190591497969145e-06,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JM,9.428394372719382e-08,1.052922441349777e-05,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
JP,2.2130771681428446e-10,2.4714691841049157e-08,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
TR,4.6236874798825163e-11,5.163534868081822e-09,2000,GR,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq
GR,0.003016427853568691,0.9998884316629308,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ES,2.025318851046621e-08,6.71354657859467e-06,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CA,1.2495372530751563e-11,4.141978210430529e-09,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BR,1.3592497895006452e-11,4.505654390686123e-09,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SR,1.4604241034520793e-08,4.841027988240555e-06,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IN,3.0712620351882114e-10,1.0180649193903587e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GN,4.695243893017931e-10,1.5563840013313762e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
BA,1.848228103198328e-08,6.126524449361394e-06,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IE,3.6096094246472504e-08,1.1965168343927983e-05,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
UA,8.30601462762065e-13,2.753285787875002e-10,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SK,2.458980504062927e-13,8.151052433720052e-11,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
US,5.2947358734185e-10,1.7551041846661303e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
KZ,7.641845454265351e-13,2.5331263458650056e-10,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RO,1.6801600500431781e-09,5.569410836041824e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
ID,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
CN,2.5010151442619253e-10,8.290389266902941e-08,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
IT,4.569444548792099e-08,1.514683912647545e-05,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AU,2.6106166424654897e-09,8.653697376583125e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
AZ,4.09539991699844e-14,1.3575471381473293e-11,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
SI,4.04721857118281e-10,1.3415759388872498e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
FR,1.4010892057203846e-08,4.644344093528357e-06,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
VE,9.493082451597917e-12,3.1467761819482144e-09,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
RU,8.4283294359438e-13,2.7938308192168567e-10,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GB,2.9813289399679955e-09,9.882538097270037e-07,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GLO,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
DE,1.396678754651057e-07,4.629724287530283e-05,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
HU,6.7865147561564355e-09,2.2496004961505933e-06,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JM,3.165620301016535e-08,1.0493428889005178e-05,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
JP,8.362251302053656e-11,2.7719271752810463e-08,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
TR,1.7471446909725803e-11,5.791452173729264e-09,2000,GR,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq
GR,1.1323311689921004e-06,0.999593199047893,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ES,2.691212575979093e-11,2.3757341154314105e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CA,1.7263281822569222e-14,1.5239586770756548e-08,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BR,2.270826859414665e-14,2.0046282810590202e-08,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SR,2.439853496971803e-11,2.1538407040557655e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IN,1.5590166487217348e-13,1.376260304352318e-07,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GN,2.7552906175407136e-13,2.4323005831815806e-07,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
BA,2.455901597694789e-11,2.1680075598128237e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IE,4.7964022482484167e-11,4.234142094237971e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
UA,1.1036635202882336e-15,9.742861268222063e-10,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SK,3.267227607304117e-16,2.884225556477197e-10,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
US,5.705142732010599e-13,5.036355114724477e-07,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
KZ,4.484432661824236e-16,3.9587432661928415e-10,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RO,2.2325743750493588e-12,1.9708599593300677e-06,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
ID,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
CN,4.7059416759700815e-14,4.154285798387798e-08,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
IT,6.071804520243306e-11,5.360034829550652e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AU,2.2617273536213943e-12,1.996595468437827e-06,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
AZ,2.4032866499570496e-17,2.121560420171054e-11,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
SI,5.377810488924346e-13,4.7473945235315726e-07,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
FR,1.8617382929995315e-11,1.643495283933448e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
VE,1.5859591726248592e-14,1.4000444802155688e-08,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
RU,1.1199448823364969e-15,9.886588997532622e-10,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GB,3.961550557157489e-12,3.4971562234251664e-06,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GLO,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
DE,1.8558792114805293e-10,0.00016383230355670317,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
HU,9.017830484832435e-12,7.960711733148585e-06,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JM,5.288634802110863e-11,4.66867249193853e-05,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
JP,4.9066577137200346e-14,4.33147281908359e-08,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
TR,1.0252551696393642e-14,9.050692261455818e-09,2000,GR,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.
GR,0.02614843448204498,0.9997297460624472,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ES,4.1661018616494803e-07,1.5928203881869243e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CA,2.1847063825470508e-10,8.352759927346743e-09,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BR,3.2482419420350277e-10,1.2418961808554528e-08,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SR,3.490018768765022e-07,1.3343344053145632e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IN,5.7096275910462926e-09,2.1829546031244633e-07,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GN,8.921399176817897e-09,3.410907119386506e-07,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
BA,3.801738142419039e-07,1.4535136741460727e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IE,7.424836004714511e-07,2.83872803882217e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
UA,1.7085145320135497e-11,6.532141724992195e-10,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SK,5.06253482848323e-12,1.935552456108653e-10,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
US,7.316960111931055e-09,2.7974839869181375e-07,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
KZ,1.4520215628718519e-11,5.551495441625182e-10,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RO,3.456039127643937e-08,1.3213430126510362e-06,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
ID,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
CN,4.83092708520473e-09,1.847002164299442e-07,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
IT,9.399456676066242e-07,3.5936822307053e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AU,4.933231937000945e-08,1.8861162472390596e-06,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
AZ,7.78163994900892e-13,2.9751444337954385e-11,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
SI,8.326544666857514e-09,3.1834771565735714e-07,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
FR,2.882167302555431e-07,1.1019353328673488e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
VE,2.2685914334069862e-10,8.673476567772094e-09,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
RU,1.7336888659058307e-11,6.628390433291359e-10,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GB,6.132499200439992e-08,2.3446305638656202e-06,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GLO,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
DE,2.8730627226619064e-06,0.00010984543904991897,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
HU,1.3959658279433262e-07,5.3371782683201436e-06,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JM,7.56497666459015e-07,2.89230783779893e-05,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
JP,1.5889003021329392e-09,6.074822172090818e-08,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
TR,3.319856779734635e-10,1.2692765900179566e-08,2000,GR,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.
GR,0.05641393920098431,0.9997106613244318,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ME,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
ES,9.589422007732172e-07,1.6993401901815293e-05,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IR,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
CA,3.4044654809181187e-10,6.033048720918727e-09,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BR,7.700602218865509e-10,1.3646226882671054e-08,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SA,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SR,8.27378395906228e-07,1.4661961477111863e-05,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IN,1.290994801220077e-08,2.2877701588893968e-07,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
GN,2.0954589714593856e-08,3.713360037973248e-07,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
BA,8.750795271212633e-07,1.5507272584762263e-05,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
IE,1.7090398167947444e-06,3.0285871713206812e-05,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
UA,3.932603906914735e-11,6.968962118568345e-10,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
SK,1.1649962250762532e-11,2.0644882507887814e-10,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
US,1.1788446319070516e-08,2.0890289939937263e-07,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
VN,0.0,0.0,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
KZ,3.410509437807998e-11,6.043759208831779e-10,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
RO,7.955062364258202e-08,1.4097155365656338e-06,2000,GR,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq
