Database,Code,Name,Location,Unit,Amount_fu,Method_name,Midpoint,Midpoint_abb,Midpoint_unit,Score,Year,Type
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.885273894492737,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008133552155488097,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002778118560171955,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.288447908900092e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.025376837663785432,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ae0d21c5d198498889c7f6256e30e6d9,"aluminium production, primary, ingot",NL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0530904148659031,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,26.542524168294925,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.014422005315245354,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0053795548242651405,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.72844535724165e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06592169179066573,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,88206142d02a4f7694973a4df4e5575f,"aluminium production, primary, ingot",TJ,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.11762192766405209,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,12.947880844979665,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008664747890998612,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.003274110775749743,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.595555474557671e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.03545238286735455,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,5591f6afc9354941b1c4cb9de412e8d7,"aluminium production, primary, ingot",ME,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.08169549828558703,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.885273894492737,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008133552155488097,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0027781185601719544,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.288447908900092e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.025376837663785432,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,7968c709e41e462cbcb03eed8be69878,"aluminium production, primary, ingot",SK,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0530904148659031,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,15.707465493276398,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0016938728781923198,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0013889418733433745,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.878007091645786e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.026351865825299636,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,536e7914cac641ef82405d91dbfc45b8,"aluminium production, primary, ingot",QA,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.04435788395143306,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.885273894492737,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008133552155488097,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002778118560171955,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.288447908900092e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.025376837663785432,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2e028de3bca549559c5c0edcfa15f825,"aluminium production, primary, ingot",DE,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0530904148659031,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,20.757871092282507,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.03243274205538342,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.008542649677691427,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.20144210500527e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.046808659081464435,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,6c8a25c9e8af44fd8284f60036e34010,"aluminium production, primary, ingot",AU,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.09031961981142797,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,7.655339106450329,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0015636092280135805,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0010679459897251185,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.3622671695366194e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.017152936915631203,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,785bfdceb07c430486daa399849985f6,"aluminium production, primary, ingot",BR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03747645848973757,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,26.243418414414194,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.004488880214661452,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0035865536846060656,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.2208946319283547e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.07276000703563236,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,8e23bb26acef458b1f877b65917c87c8,"aluminium production, primary, ingot",CN,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.13229156695195407,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,20.042638592747526,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.011343926451751194,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.005313003256789798,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.48600362673217e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.08010451788104536,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,2b388de9c6be4f01945d592c03204330,"aluminium production, primary, ingot",EG,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.16397749425555946,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,10.885273894492737,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.008133552155488097,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.002778118560171955,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,8.288447908900092e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.025376837663785432,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,a61ce718c7ea462e998c7e97a1255492,"aluminium production, primary, ingot",PL,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.0530904148659031,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,7.655339106450326,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.0015636092280135805,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.001067945989724996,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.362267169536616e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.017152936915631196,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,267f63ed1c544fb8a95b0e666502217c,"aluminium production, primary, ingot",AR,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.03747645848973755,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,26.542524168294925,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.014422005315245354,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0053795548242651405,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.72844535724165e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06592169179066573,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,d2b5b34bbaf3479fb4779401fec7ccaf,"aluminium production, primary, ingot",MY,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.11762192766405209,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,19.484900952421516,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.020842097337690317,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0056796935660886495,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.85491960727001e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.033702687599387875,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,ec66e864d1974bf794217c9d76ae9bbf,"aluminium production, primary, ingot",US,kilogram,1,ReCiPe Midpoint (H) V1.13,terrestrial acidification,TAP100,kg SO2-Eq,0.07702608434813216,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,climate change,GWP100,kg CO2-Eq,26.542524168294925,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,freshwater eutrophication,FEP,kg P-Eq,0.014422005315245354,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,marine eutrophication,MEP,kg N-Eq,0.0053795548242651405,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,ozone depletion,ODPinf,kg CFC-11.,4.72844535724165e-07,2004,globalized_for_alumina
ecoinvent 3.4 cutoff to edit,fa83752411b44b3ba47bb93443de0de5,"aluminium production, primary, ingot",AZ,kilogram,1,ReCiPe Midpoint (H) V1.13,photochemical oxidant formation,POFP,kg NMVOC-.,0.06592169179066573,2004,globalized_for_alumina
